Selite_en,Longitude,Latitude,N_GK25,E_GK25,Name_fi,Name_en
daycare,24.876383,60.192783,6675558,25493142,Päiväkoti Kaartintorppa,Day care Kaartintorppa
daycare,24.797588,60.19677,6676013,25488773,Länsiväylän Kielikylpy,Länsiväylän Kielikylpy
daycare,25.085363,60.20828,6677281,25504733,"Päiväkoti Luomupäiväkoti Kirsikka, Itäkeskus","Day care Kirsikka, Itäkeskus"
daycare,24.668463,60.136658,6669345,25481577,Kastevuoren päiväkoti,
daycare,24.882076,60.241573,6680994,25493468,Päiväkoti Kannelmäki,Day care Kannelmäki
daycare,24.643194,60.147484,6670558,25480179,Saapasaukion päiväkoti,
daycare,25.084997,60.262844,6683361,25504705,Päiväkoti Kotilo,Day care Kotilo
daycare,25.151785,60.210693,6677557,25508416,Päiväkoti Omenapuisto,Day care Omenapuisto
daycare,24.876347,60.15536,6671389,25493133,Päiväkoti Silkkiuikku,Day care Silkkiuikku
daycare,24.595436,60.183933,6674634,25477551,Päiväkoti Lintukoto,
daycare,24.986612,60.270615,6684223,25499259,Päiväkoti Tähti Tammi,Day care Tähti Tammi
daycare,24.879389,60.236492,6680428,25493318,Päiväkoti Pelimanni,Day care Pelimanni
daycare,24.767128,60.188606,6675109,25487080,Seilimäen päiväkoti,Seilimäen päiväkoti
daycare,24.935387,60.161533,6672071,25496412,Päiväkoti Haukka,Day care Haukka
daycare,24.74733,60.240055,6680845,25486003,Laaksolahden päiväkoti,
daycare,25.10542,60.271984,6684381,25505834,Hepopuiston päiväkoti,
daycare,24.93362,60.233826,6680126,25496322,Päiväkoti Suursuo,Day care Suursuo
daycare,25.10867,60.278336,6685089,25506013,Ravurin päiväkoti,
daycare,24.817493,60.236343,6680419,25489889,Lintumetsän päiväkoti,
daycare,25.007774,60.2512,6682060,25500430,Päiväkoti Unelma,Day care Unelma
daycare,24.859184,60.225822,6679241,25492196,Päiväkoti Pilke Taikapirtti,Day care Taikapirtti
daycare,24.89947,60.223034,6678926,25494428,Päiväkoti Laajasuo,Day care Laajasuo
daycare,25.099295,60.2189,6678465,25505504,Päiväkoti Vartiokylä,Day care Vartiokylä
daycare,24.6578,60.16756,6672790,25481002,Tenava Kurkihirsi,
daycare,25.106941,60.242825,6681132,25505924,Keihäspuiston päiväkoti,
daycare,24.672205,60.209045,6677408,25481825,Kylänaukion päiväkoti,
daycare,24.98013,60.232647,6679993,25498899,Päiväkoti Pikku-Veräjä,Day care Pikku-Veräjä
daycare,24.857367,60.250626,6682005,25492101,Päiväkoti Metsätähti,Day care Metsätähti
daycare,24.741957,60.161953,6672144,25485672,Pikku Omenan päiväkoti,
daycare,24.76993,60.20926,6677410,25487243,Kilon päiväkoti,
daycare,24.943573,60.287693,6686127,25496879,Riihipellon päiväkoti,
daycare,24.872826,60.20036,6676403,25492947,Päiväkoti Ruusu,Day care Ruusu
daycare,24.912018,60.182724,6674434,25495118,Päiväkoti Päiväpirtti,Day care Päiväpirtti
daycare,25.048466,60.219067,6678481,25502687,Päiväkoti Myllytupa,Day care Myllytupa
